CustomerID,Recency,Frequency,Monetary,Cluster,Segment_Label
15240,44,12,4459.98,3,Champions
15241,66,11,3050.16,1,At Risk
15242,421,1,302.04,2,Lost Customers
15243,73,2,927.2800000000001,0,Promising
15244,64,3,912.08,0,Promising
15245,133,8,4610.84,1,At Risk
15246,237,3,780.4,1,At Risk
15247,121,3,976.06,1,At Risk
15248,410,3,1893.93,1,At Risk
15249,31,18,9266.0,3,Champions
15250,640,1,60.0,2,Lost Customers
15251,8,21,20324.54,3,Champions
15252,35,5,2103.41,1,At Risk
15253,15,8,2055.09,3,Champions
15254,126,3,1088.35,1,At Risk
15255,66,9,3729.42,1,At Risk
15256,148,2,170.4,2,Lost Customers
15257,282,2,685.9,2,Lost Customers
15258,168,2,623.16,2,Lost Customers
15259,512,4,1182.3799999999999,1,At Risk
15260,99,25,8767.73,3,Champions
15261,134,4,1508.0,1,At Risk
15262,323,3,418.82,2,Lost Customers
15263,106,1,156.51,2,Lost Customers
15264,63,2,848.4,0,Promising
15265,150,4,3345.64,1,At Risk
15266,337,5,852.21,1,At Risk
15267,21,5,1717.36,0,Promising
15268,478,3,961.9000000000001,1,At Risk
15269,23,3,1225.3600000000001,0,Promising
15270,15,21,8524.86,3,Champions
15271,6,24,4597.79,3,Champions
15272,56,6,2085.48,1,At Risk
15273,599,1,228.96,2,Lost Customers
15274,3,2,716.57,0,Promising
15275,37,1,615.14,0,Promising
15276,65,4,649.53,0,Promising
15277,46,2,476.34,0,Promising
15278,561,4,496.15999999999997,2,Lost Customers
15279,354,5,1580.54,1,At Risk
15280,171,3,406.21999999999997,2,Lost Customers
15281,58,16,8543.57,3,Champions
15282,569,1,348.59,2,Lost Customers
15283,389,3,148.33,2,Lost Customers
15284,499,1,24.75,2,Lost Customers
15285,407,1,94.92,2,Lost Customers
15286,49,1,240.55,2,Lost Customers
15287,21,5,856.03,0,Promising
15288,42,10,3717.48,3,Champions
15289,28,5,1593.09,0,Promising
15290,4,26,10496.28,3,Champions
15291,25,40,13517.76,3,Champions
15292,200,1,180.94,2,Lost Customers
15293,665,1,247.5,2,Lost Customers
15294,410,1,233.35,2,Lost Customers
15295,653,1,217.23999999999998,2,Lost Customers
15296,50,12,10342.83,3,Champions
15297,9,3,641.94,0,Promising
15298,1,23,9061.77,3,Champions
15299,66,10,6156.53,3,Champions
15300,63,1,496.44,0,Promising
15301,50,17,6930.07,3,Champions
15302,729,1,308.0,2,Lost Customers
15303,289,3,1224.18,1,At Risk
15304,60,9,796.4000000000001,1,At Risk
15305,554,1,93.6,2,Lost Customers
15306,63,9,3484.73,1,At Risk
15307,95,1,205.3,2,Lost Customers
15308,273,1,310.47,2,Lost Customers
15309,610,4,797.96,1,At Risk
15310,478,1,1634.64,2,Lost Customers
15311,0,208,115147.09,3,Champions
15312,74,12,2930.19,1,At Risk
15313,109,1,52.0,2,Lost Customers
15314,198,3,820.4499999999999,1,At Risk
15315,63,2,570.5,0,Promising
15316,326,1,165.0,2,Lost Customers
15317,676,1,129.75,2,Lost Customers
15318,3,1,312.62,0,Promising
15319,283,1,204.5,2,Lost Customers
15320,43,1,267.13,0,Promising
15321,70,12,6709.7300000000005,3,Champions
15322,85,2,1390.86,1,At Risk
15323,562,3,434.6,2,Lost Customers
15324,700,1,140.22000000000003,2,Lost Customers
15325,103,8,1602.01,1,At Risk
15326,333,5,1700.52,1,At Risk
15327,52,1,208.75,2,Lost Customers
15328,407,1,107.24,2,Lost Customers
15329,38,11,2984.33,3,Champions
15330,31,2,714.96,0,Promising
15331,499,3,767.91,1,At Risk
15332,365,6,4892.68,1,At Risk
15333,207,1,1028.56,2,Lost Customers
15334,156,3,351.67,2,Lost Customers
15335,53,1,173.97,2,Lost Customers
15336,401,1,240.5,2,Lost Customers
15337,410,1,373.02,2,Lost Customers
15338,676,1,283.43,2,Lost Customers
15339,65,7,1827.84,1,At Risk
15340,561,1,105.5,2,Lost Customers
15341,80,2,2402.7200000000003,1,At Risk
15342,129,1,406.09,2,Lost Customers
15343,86,1,364.5,2,Lost Customers
15344,0,3,563.94,0,Promising
15345,45,1,393.54,0,Promising
15346,332,3,596.12,2,Lost Customers
15347,365,4,1162.0,1,At Risk
15348,71,1,158.04,2,Lost Customers
15349,157,2,473.81,2,Lost Customers
15350,372,2,547.6,2,Lost Customers
15351,11,10,3463.62,3,Champions
15352,548,1,114.95,2,Lost Customers
15353,254,7,2864.3,1,At Risk
15354,602,3,284.4,2,Lost Customers
15355,28,2,277.05,0,Promising
15356,30,13,3314.73,3,Champions
15358,4,42,16425.86,3,Champions
15359,662,8,181.35,2,Lost Customers
15360,39,1,427.93,0,Promising
15361,361,4,689.07,1,At Risk
15362,448,2,613.08,2,Lost Customers
15363,372,2,678.11,2,Lost Customers
15364,95,2,913.19,1,At Risk
15365,25,13,4557.13,3,Champions
15366,74,7,2389.08,1,At Risk
15367,56,11,5081.33,3,Champions
15368,20,2,722.74,0,Promising
15369,491,11,6251.26,1,At Risk
15370,40,8,3739.01,3,Champions
15371,661,1,59.400000000000006,2,Lost Customers
15372,136,8,6017.06,1,At Risk
15373,7,17,3087.09,3,Champions
15374,128,2,307.32,2,Lost Customers
15375,689,1,60.959999999999994,2,Lost Customers
15376,39,3,1233.3600000000001,0,Promising
15377,382,4,1211.75,1,At Risk
15378,462,2,246.5,2,Lost Customers
15379,168,8,4877.84,1,At Risk
15380,8,11,3248.96,3,Champions
15381,213,5,1890.5700000000002,1,At Risk
15382,14,12,13733.550000000001,3,Champions
15384,169,4,2027.79,1,At Risk
15385,39,3,942.08,0,Promising
15386,185,1,394.14,2,Lost Customers
15387,491,1,468.65,2,Lost Customers
15388,269,1,140.54,2,Lost Customers
15389,171,5,2733.8,1,At Risk
15390,395,2,1216.66,1,At Risk
15391,583,1,289.87,2,Lost Customers
15392,4,7,2911.62,3,Champions
15393,15,5,891.34,0,Promising
15394,9,11,5286.8,3,Champions
15395,325,1,107.45,2,Lost Customers
15396,112,2,796.38,1,At Risk
15397,289,1,94.0,2,Lost Customers
15398,15,2,1345.53,0,Promising
15399,0,3,815.77,0,Promising
15400,91,8,1302.3,1,At Risk
15401,451,2,216.95000000000002,2,Lost Customers
15402,148,6,1830.54,1,At Risk
15403,491,2,170.88,2,Lost Customers
15404,375,1,257.06,2,Lost Customers
15405,188,2,659.84,2,Lost Customers
15406,30,4,975.87,0,Promising
15407,33,4,1056.44,0,Promising
15408,263,1,267.18,2,Lost Customers
15409,720,1,131.25,2,Lost Customers
15410,83,10,4685.72,1,At Risk
15411,25,4,1358.88,0,Promising
15412,170,1,190.53,2,Lost Customers
15413,691,5,6798.72,1,At Risk
15414,9,3,774.9000000000001,0,Promising
15415,312,1,572.8100000000001,2,Lost Customers
15416,64,7,4572.82,1,At Risk
15417,84,1,508.8,2,Lost Customers
15418,424,2,452.32,2,Lost Customers
15419,24,1,135.86,0,Promising
15420,433,6,743.0,1,At Risk
15421,58,10,3805.34,3,Champions
15422,322,7,1619.97,1,At Risk
15423,37,3,266.89,0,Promising
15424,253,3,597.78,2,Lost Customers
15425,399,4,1944.57,1,At Risk
15426,18,9,2203.97,3,Champions
15427,32,3,1483.14,0,Promising
15428,14,4,762.75,0,Promising
15429,26,2,397.35,0,Promising
15430,467,2,954.75,2,Lost Customers
15431,502,1,153.24,2,Lost Customers
15432,22,2,320.76,0,Promising
15433,213,2,533.3,2,Lost Customers
15434,7,11,2567.06,3,Champions
15435,21,1,149.29,0,Promising
15436,11,3,1122.53,0,Promising
15437,261,2,393.45,2,Lost Customers
15438,130,1,156.57999999999998,2,Lost Customers
15439,404,4,1269.05,1,At Risk
15440,54,3,383.68,0,Promising
15441,395,3,1254.21,1,At Risk
15442,248,1,594.0,2,Lost Customers
15443,1,14,5175.93,3,Champions
15444,8,2,1418.26,0,Promising
15445,263,2,284.5,2,Lost Customers
15446,376,3,406.95,2,Lost Customers
15447,330,5,492.88,1,At Risk
15448,312,2,788.81,2,Lost Customers
15449,25,3,974.52,0,Promising
15450,29,1,429.84,0,Promising
15451,433,2,233.21,2,Lost Customers
15452,29,6,1799.1100000000001,1,At Risk
15453,1,7,1388.37,0,Promising
15454,361,2,307.69,2,Lost Customers
15455,597,1,38.25,2,Lost Customers
15456,282,10,2119.27,1,At Risk
15457,261,1,237.07,2,Lost Customers
15458,24,2,370.43999999999994,0,Promising
15459,416,2,202.82999999999998,2,Lost Customers
15460,353,1,216.76,2,Lost Customers
15461,460,2,429.7,2,Lost Customers
15462,93,4,737.05,1,At Risk
15463,28,1,126.14,0,Promising
15464,337,1,1048.85,2,Lost Customers
15465,19,32,12119.9,3,Champions
15466,84,4,1571.01,1,At Risk
15467,8,3,524.88,0,Promising
15468,50,3,1430.48,0,Promising
15469,49,3,874.25,0,Promising
15470,575,1,63.419999999999995,2,Lost Customers
15471,1,3,1316.56,0,Promising
15472,112,1,371.56,2,Lost Customers
15473,13,8,2046.0,3,Champions
15474,595,1,163.1,2,Lost Customers
15475,76,1,454.10999999999996,2,Lost Customers
15476,379,4,2209.98,1,At Risk
15477,649,1,368.4,2,Lost Customers
15478,39,3,2024.98,0,Promising
15479,732,1,147.4,2,Lost Customers
15480,115,5,6279.0,1,At Risk
15481,400,1,1993.34,1,At Risk
15482,15,19,14592.56,3,Champions
15483,160,10,862.2,1,At Risk
15484,0,6,4656.0,3,Champions
15485,29,7,4821.42,3,Champions
15486,526,1,102.0,2,Lost Customers
15487,679,1,231.32,2,Lost Customers
15488,92,5,431.92,1,At Risk
15489,22,8,2419.61,3,Champions
15490,429,1,217.6,2,Lost Customers
15491,94,6,3100.09,1,At Risk
15492,27,2,659.4599999999999,0,Promising
15493,32,9,4314.9800000000005,3,Champions
15494,20,5,3780.05,3,Champions
15495,378,1,246.5,2,Lost Customers
15496,630,1,146.14000000000001,2,Lost Customers
15497,17,9,8657.39,3,Champions
15498,2,44,25062.86,3,Champions
15499,723,1,161.6,2,Lost Customers
15500,7,4,1131.56,0,Promising
15501,404,2,402.5,2,Lost Customers
15502,15,14,13064.07,3,Champions
15503,362,2,267.15,2,Lost Customers
15504,80,4,423.85,0,Promising
15505,52,5,3610.96,1,At Risk
15506,22,6,2040.03,0,Promising
15507,171,1,492.36,2,Lost Customers
15508,188,6,1000.27,1,At Risk
15509,379,1,166.51,2,Lost Customers
15510,330,1,250.0,2,Lost Customers
15511,11,5,909.23,0,Promising
15512,155,4,331.58,2,Lost Customers
15513,32,35,26437.05,3,Champions
15514,11,18,6598.55,3,Champions
15515,386,1,171.81,2,Lost Customers
15516,44,3,62.43,2,Lost Customers
15517,232,1,267.03,2,Lost Customers
15518,63,15,4218.94,3,Champions
15519,382,2,344.61,2,Lost Customers
15520,1,1,343.5,0,Promising
15521,39,16,7106.69,3,Champions
15522,32,2,398.84,0,Promising
15523,83,16,17359.99,3,Champions
15524,24,2,591.4,0,Promising
15525,1,4,981.77,0,Promising
15526,32,2,148.44,0,Promising
15527,18,23,5575.64,3,Champions
15528,253,1,229.33,2,Lost Customers
15529,22,12,4816.29,3,Champions
15530,21,5,1813.72,0,Promising
15531,7,2,2007.44,0,Promising
15532,24,10,3771.9,3,Champions
15533,18,3,807.57,0,Promising
15534,725,1,162.25,2,Lost Customers
15535,172,6,1087.82,1,At Risk
15536,408,1,259.09,2,Lost Customers
15537,162,1,110.92,2,Lost Customers
15538,537,6,3358.3999999999996,1,At Risk
15539,6,1,538.46,0,Promising
15540,10,2,460.68,0,Promising
15541,113,1,85.13000000000001,2,Lost Customers
15542,511,3,918.45,1,At Risk
15543,287,2,242.84,2,Lost Customers
15544,8,20,7807.89,3,Champions
15545,53,2,292.71999999999997,0,Promising
15546,606,2,1079.1000000000001,2,Lost Customers
15547,6,26,10154.39,3,Champions
15548,595,1,158.09,2,Lost Customers
15549,76,8,2345.96,1,At Risk
15550,3,12,2218.8,3,Champions
15551,36,7,1710.08,1,At Risk
15552,216,2,252.52,2,Lost Customers
15553,59,1,437.23,0,Promising
15554,277,1,217.2,2,Lost Customers
15555,11,36,11293.57,3,Champions
15556,23,1,279.77,0,Promising
15557,28,1,473.65000000000003,0,Promising
15558,638,1,214.13,2,Lost Customers
15559,567,1,1109.4,2,Lost Customers
15560,397,2,153.52,2,Lost Customers
15561,11,8,1934.3899999999999,3,Champions
15562,351,3,673.3800000000001,2,Lost Customers
15563,21,7,2867.0,3,Champions
15564,462,2,70.74000000000001,2,Lost Customers
15565,49,2,173.16,0,Promising
15566,392,2,227.87,2,Lost Customers
15567,18,1,186.01,0,Promising
15568,2,3,758.29,0,Promising
15569,103,10,3586.35,1,At Risk
15570,6,25,8793.39,3,Champions
15571,11,14,4051.63,3,Champions
15572,4,10,4068.67,3,Champions
15573,31,5,1207.18,0,Promising
15574,177,6,1143.05,1,At Risk
15575,619,1,30.1,2,Lost Customers
15576,37,1,940.6700000000001,0,Promising
15577,150,5,397.98,1,At Risk
15578,161,1,127.1,2,Lost Customers
15579,68,5,1302.5,1,At Risk
15580,376,8,1381.19,1,At Risk
15581,120,38,7522.25,3,Champions
15582,24,3,682.9100000000001,0,Promising
15583,375,1,107.86,2,Lost Customers
15584,23,6,1277.5,0,Promising
15585,176,1,455.3,2,Lost Customers
15586,592,3,1139.1,1,At Risk
15587,49,7,1522.0800000000002,1,At Risk
15588,677,1,579.6,2,Lost Customers
15589,255,3,478.53000000000003,2,Lost Customers
15590,381,5,1496.6,1,At Risk
15591,582,3,217.9,2,Lost Customers
15592,46,1,388.58,0,Promising
15593,70,1,199.8,2,Lost Customers
15594,15,5,1771.78,0,Promising
15595,487,1,357.6,2,Lost Customers
15596,100,9,2727.72,1,At Risk
15597,34,2,563.37,0,Promising
15598,52,2,548.02,0,Promising
15599,26,3,1250.06,0,Promising
15600,427,4,1199.31,1,At Risk
15601,10,30,14191.74,3,Champions
15602,7,16,3137.96,3,Champions
15603,78,2,88.48,2,Lost Customers
15604,51,1,216.39,2,Lost Customers
15605,35,9,1741.95,1,At Risk
15606,60,17,5230.99,3,Champions
15607,336,9,1708.97,1,At Risk
15608,27,5,1785.98,0,Promising
15609,183,1,298.48,2,Lost Customers
15610,51,1,112.46000000000001,2,Lost Customers
15611,9,26,2997.28,3,Champions
15612,35,2,195.15,0,Promising
15613,609,1,433.71999999999997,2,Lost Customers
15614,437,4,3147.36,1,At Risk
15615,9,47,21373.97,3,Champions
15616,437,1,317.11,2,Lost Customers
15617,395,3,828.5500000000001,1,At Risk
15618,32,4,776.851,0,Promising
15619,10,1,336.40000000000003,0,Promising
15620,56,4,1942.36,1,At Risk
15621,3,4,1293.03,0,Promising
15622,42,17,7852.61,3,Champions
15623,140,8,2437.05,1,At Risk
15624,116,4,588.13,1,At Risk
15625,103,9,3236.4,1,At Risk
15626,74,3,1067.52,1,At Risk
15627,456,2,566.9,2,Lost Customers
15628,4,17,5333.08,3,Champions
15629,449,4,2240.9,1,At Risk
15630,44,3,1481.4,0,Promising
15631,641,1,596.67,2,Lost Customers
15632,15,8,3285.31,3,Champions
15633,508,13,4352.46,1,At Risk
15634,16,2,554.65,0,Promising
15635,395,1,100.35,2,Lost Customers
15636,89,4,1444.58,1,At Risk
15637,52,5,797.59,1,At Risk
15638,378,6,2265.2,1,At Risk
15639,133,3,1065.08,1,At Risk
15640,3,29,23623.86,3,Champions
15641,104,12,5345.55,1,At Risk
15642,729,1,105.78000000000002,2,Lost Customers
15643,191,3,664.0,1,At Risk
15644,165,4,813.0,1,At Risk
15645,18,3,1055.17,0,Promising
15646,157,5,784.8100000000001,1,At Risk
15647,414,1,169.0,2,Lost Customers
15648,203,2,657.35,2,Lost Customers
15649,335,4,1660.35,1,At Risk
15650,521,2,553.88,2,Lost Customers
15651,36,5,1259.06,0,Promising
15652,90,5,1420.34,1,At Risk
15653,92,2,877.4399999999999,0,Promising
15654,8,2,922.53,0,Promising
15655,242,1,560.67,2,Lost Customers
15656,44,4,748.5,0,Promising
15657,22,1,30.0,2,Lost Customers
15658,189,8,2117.27,1,At Risk
15659,43,3,532.49,0,Promising
15660,24,15,2603.69,3,Champions
15661,316,8,1215.95,1,At Risk
15662,660,2,283.73,2,Lost Customers
15663,105,1,138.14,2,Lost Customers
15664,50,4,1254.03,1,At Risk
15665,167,5,4015.12,1,At Risk
15666,471,2,632.9399999999999,2,Lost Customers
15667,39,1,301.32,0,Promising
15668,217,1,76.32000000000001,2,Lost Customers
15669,39,4,684.34,0,Promising
15670,296,2,325.2,2,Lost Customers
15671,18,7,2657.13,3,Champions
15672,724,1,45.300000000000004,2,Lost Customers
15673,87,9,6414.79,1,At Risk
15674,72,13,6948.2300000000005,3,Champions
15675,80,4,542.04,1,At Risk
15676,18,3,3435.76,0,Promising
15677,48,3,1305.63,0,Promising
15678,52,3,1893.89,1,At Risk
15679,23,4,781.28,0,Promising
15680,8,10,4028.69,3,Champions
15681,24,14,2989.7,3,Champions
15682,598,2,318.24,2,Lost Customers
15683,116,2,524.54,2,Lost Customers
15684,546,3,173.95,2,Lost Customers
15685,449,1,55.980000000000004,2,Lost Customers
15686,419,1,90.0,2,Lost Customers
15687,8,9,2993.1,3,Champions
15688,418,1,190.57,2,Lost Customers
15689,119,3,521.03,1,At Risk
15690,3,2,239.76,0,Promising
15691,251,4,571.3,1,At Risk
15692,27,1,191.04,0,Promising
15693,658,1,37.5,2,Lost Customers
15694,0,24,9978.48,3,Champions
15695,266,4,1131.04,1,At Risk
15696,32,13,3906.57,3,Champions
15697,689,1,246.75,2,Lost Customers
15698,623,1,46.2,2,Lost Customers
15699,17,1,309.65,0,Promising
15700,171,2,696.68,2,Lost Customers
15701,1,4,1542.14,0,Promising
15702,475,2,140.39000000000001,2,Lost Customers
15703,264,1,211.5,2,Lost Customers
15704,139,6,3817.96,1,At Risk
15705,200,1,143.1,2,Lost Customers
15706,63,4,1060.56,1,At Risk
15707,34,4,945.58,0,Promising
15708,40,9,4028.04,3,Champions
15709,283,2,327.85,2,Lost Customers
15710,416,1,898.87,2,Lost Customers
15711,556,2,420.25,2,Lost Customers
15712,8,12,3472.4100000000003,3,Champions
15713,142,4,839.64,1,At Risk
15714,11,5,784.8100000000001,0,Promising
15715,555,5,658.02,1,At Risk
15716,145,11,2509.71,1,At Risk
15717,233,5,607.0,1,At Risk
15718,539,1,293.79,2,Lost Customers
15719,32,31,10223.06,3,Champions
15720,23,2,741.92,0,Promising
15721,11,1,507.08,0,Promising
15722,35,11,5258.1,3,Champions
15723,364,4,947.65,1,At Risk
15724,200,3,310.85,2,Lost Customers
15725,14,1,415.25,0,Promising
15726,389,1,321.91,2,Lost Customers
15727,16,15,9445.51,3,Champions
15728,379,2,544.6,2,Lost Customers
15729,212,3,192.55,2,Lost Customers
15730,65,5,1726.58,1,At Risk
15731,553,1,125.3,2,Lost Customers
15732,211,10,1543.97,1,At Risk
15733,282,1,162.3,2,Lost Customers
15734,114,4,2263.3,1,At Risk
15735,420,1,327.68,2,Lost Customers
15736,434,2,1815.72,1,At Risk
15737,14,8,1205.1200000000001,0,Promising
15738,18,41,13043.32,3,Champions
15739,65,1,449.12,2,Lost Customers
15740,48,1,154.88,2,Lost Customers
15741,457,2,208.62,2,Lost Customers
15742,618,1,156.87,2,Lost Customers
15743,15,4,784.46,0,Promising
15744,77,1,34.8,2,Lost Customers
15745,18,4,1094.59,0,Promising
15746,133,1,196.88,2,Lost Customers
15747,12,9,2562.61,3,Champions
15748,39,3,614.7600000000001,0,Promising
15749,234,3,44534.3,1,At Risk
15750,2,18,6456.671,3,Champions
15751,460,11,1380.44,1,At Risk
15752,39,9,3947.89,3,Champions
15753,304,1,79.2,2,Lost Customers
15754,50,9,3037.61,1,At Risk
15755,9,17,5993.12,3,Champions
15756,60,4,532.96,0,Promising
15757,65,6,2940.36,1,At Risk
15758,24,1,205.25,0,Promising
15759,217,7,830.9300000000001,1,At Risk
15760,630,2,13916.34,1,At Risk
15761,442,1,143.05,2,Lost Customers
15762,64,2,583.75,0,Promising
15763,31,2,1086.92,0,Promising
15764,87,8,4503.08,1,At Risk
15765,666,1,370.63,2,Lost Customers
15766,63,3,831.06,0,Promising
15768,115,34,15601.09,3,Champions
15769,6,46,88612.52,3,Champions
15770,612,1,321.45,2,Lost Customers
15771,603,3,1006.54,1,At Risk
15772,417,1,280.88,2,Lost Customers
15773,5,2,774.52,0,Promising
15774,68,6,1329.94,1,At Risk
15775,244,2,150.5,2,Lost Customers
15776,132,1,241.62,2,Lost Customers
15777,240,7,1762.61,1,At Risk
15778,430,1,307.95,2,Lost Customers
15779,462,2,124.08000000000001,2,Lost Customers
15780,183,3,475.28000000000003,2,Lost Customers
15781,24,3,345.46,0,Promising
15782,9,4,4014.1,0,Promising
15783,10,1,246.3,0,Promising
15784,467,2,848.3299999999999,2,Lost Customers
15785,32,16,5969.93,3,Champions
15786,45,5,8514.82,1,At Risk
15787,25,3,948.05,0,Promising
15788,508,1,221.82999999999998,2,Lost Customers
15789,357,6,1962.01,1,At Risk
15790,9,1,220.85,0,Promising
15791,43,5,3608.34,1,At Risk
15792,399,2,933.84,2,Lost Customers
15793,14,8,2399.57,3,Champions
15794,735,2,777.0,2,Lost Customers
15795,149,8,1979.8700000000001,1,At Risk
15796,0,17,5175.83,3,Champions
15797,112,6,2821.08,1,At Risk
15798,492,3,1535.37,1,At Risk
15799,75,4,1424.29,1,At Risk
15800,106,7,1242.58,1,At Risk
15801,45,3,1063.95,0,Promising
15802,142,1,451.42,2,Lost Customers
15803,50,4,1929.66,1,At Risk
15804,0,13,4206.39,3,Champions
15805,22,30,10189.23,3,Champions
15806,45,3,784.58,0,Promising
15807,49,5,1817.52,1,At Risk
15808,305,21,17388.48,3,Champions
15809,35,7,1274.44,1,At Risk
15810,78,8,2999.04,1,At Risk
15811,21,7,3600.67,3,Champions
15812,106,12,5201.47,1,At Risk
15813,207,2,1303.9099999999999,1,At Risk
15814,16,6,2634.44,3,Champions
15815,63,5,2100.6,1,At Risk
15816,541,2,144.14999999999998,2,Lost Customers
15817,420,3,2766.4,1,At Risk
15818,587,1,340.5,2,Lost Customers
15819,48,10,3934.79,3,Champions
15820,319,1,206.98,2,Lost Customers
15821,43,2,570.96,0,Promising
15822,2,6,1840.06,0,Promising
15823,371,3,3882.17,1,At Risk
15824,452,2,890.94,2,Lost Customers
15825,171,1,532.94,2,Lost Customers
15826,55,4,2598.28,1,At Risk
15827,72,28,3603.14,3,Champions
15828,374,1,1108.82,2,Lost Customers
15829,98,2,636.14,2,Lost Customers
15830,37,1,576.0,0,Promising
15831,57,3,801.76,0,Promising
15832,253,1,836.79,2,Lost Customers
15833,737,1,80.4,2,Lost Customers
15834,69,7,3772.9900000000002,1,At Risk
15835,43,4,954.09,0,Promising
15836,49,1,137.37,2,Lost Customers
15837,64,2,777.01,0,Promising
15838,10,34,73205.5,3,Champions
15839,32,3,1048.49,0,Promising
15840,58,2,355.56,0,Promising
15841,72,9,2742.41,1,At Risk
15842,392,2,548.8,2,Lost Customers
15843,303,1,118.95000000000002,2,Lost Customers
15844,45,1,130.73999999999998,2,Lost Customers
15845,17,11,4426.28,3,Champions
15846,384,1,107.01,2,Lost Customers
15847,37,5,822.57,0,Promising
15848,621,1,139.94,2,Lost Customers
15850,18,6,1058.72,0,Promising
15851,526,1,109.73,2,Lost Customers
15852,186,3,257.26,2,Lost Customers
15853,51,1,110.8,2,Lost Customers
15854,3,21,5583.81,3,Champions
15855,136,6,1052.72,1,At Risk
15856,3,52,32649.02,3,Champions
15857,18,2,570.48,0,Promising
15858,15,13,3576.44,3,Champions
15859,431,1,438.46,2,Lost Customers
15860,40,17,2402.55,3,Champions
15861,11,12,4401.79,3,Champions
15862,7,13,2574.06,3,Champions
15863,25,5,358.7,0,Promising
15864,21,7,2180.76,3,Champions
15865,40,5,2248.92,1,At Risk
15866,100,1,230.53,2,Lost Customers
15867,4,31,8951.05,3,Champions
15868,582,1,94.53,2,Lost Customers
15869,276,3,323.65999999999997,2,Lost Customers
15870,32,4,862.61,0,Promising
15871,436,1,33.099999999999994,2,Lost Customers
15872,14,4,795.68,0,Promising
15873,499,4,313.91999999999996,2,Lost Customers
15874,63,21,11284.76,3,Champions
15875,645,1,111.72,2,Lost Customers
15876,408,2,1449.1399999999999,1,At Risk
15877,1,2,493.28,0,Promising
15878,561,2,330.77,2,Lost Customers
15879,403,4,1157.3,1,At Risk
15880,368,1,343.28000000000003,2,Lost Customers
15881,311,5,501.39000000000004,1,At Risk
15882,198,8,1124.66,1,At Risk
15883,1,2,396.48,0,Promising
15884,431,2,249.70000000000002,2,Lost Customers
15885,92,15,1951.82,1,At Risk
15886,59,4,1052.8700000000001,1,At Risk
15887,406,3,1027.15,1,At Risk
15888,80,3,429.16,0,Promising
15889,156,8,1508.36,1,At Risk
15890,394,5,535.65,1,At Risk
15891,226,1,524.52,2,Lost Customers
15892,668,1,128.2,2,Lost Customers
15893,481,1,305.28000000000003,2,Lost Customers
15894,252,2,263.55,2,Lost Customers
15895,149,1,179.17,2,Lost Customers
15897,193,2,222.05,2,Lost Customers
15898,0,25,5074.62,3,Champions
15899,368,1,56.25,2,Lost Customers
15900,23,4,900.4,0,Promising
15901,16,7,703.22,0,Promising
15902,379,1,145.01,2,Lost Customers
15903,9,12,8939.84,3,Champions
15904,7,1,164.68,0,Promising
15905,542,1,114.69,2,Lost Customers
15906,19,10,2555.64,3,Champions
15907,3,3,967.45,0,Promising
15908,490,2,764.57,2,Lost Customers
15909,173,1,191.94,2,Lost Customers
15910,0,15,2681.8,3,Champions
15911,623,8,1702.34,1,At Risk
15912,177,9,1074.7,1,At Risk
15913,533,1,6.300000000000001,2,Lost Customers
15914,377,2,205.99,2,Lost Customers
15915,401,1,429.21,2,Lost Customers
15916,15,13,3194.72,3,Champions
15917,247,5,560.63,1,At Risk
15918,190,3,582.88,1,At Risk
15919,19,2,639.89,0,Promising
15920,153,9,571.64,1,At Risk
15921,172,4,802.11,1,At Risk
15922,372,1,369.5,2,Lost Customers
15923,372,1,127.08,2,Lost Customers
15924,730,1,102.82,2,Lost Customers
15925,193,1,207.15,2,Lost Customers
15926,541,1,134.44,2,Lost Customers
15927,646,1,123.39,2,Lost Customers
15928,655,1,293.53,2,Lost Customers
15929,643,1,594.0,2,Lost Customers
15930,66,1,426.63,2,Lost Customers
15931,427,1,239.9,2,Lost Customers
15932,3,8,2495.87,3,Champions
15933,20,3,1107.46,0,Promising
15934,417,2,2190.66,1,At Risk
15935,238,2,416.86,2,Lost Customers
15936,378,2,282.79,2,Lost Customers
15937,63,1,145.35,2,Lost Customers
15938,111,9,734.81,1,At Risk
15939,89,16,9060.39,3,Champions
15940,310,1,35.8,2,Lost Customers
15941,636,1,405.0,2,Lost Customers
15942,133,1,337.44,2,Lost Customers
15943,649,2,271.28999999999996,2,Lost Customers
15944,276,4,2164.24,1,At Risk
15945,364,4,646.27,1,At Risk
15946,502,3,2304.18,1,At Risk
15947,82,1,1708.24,0,Promising
15948,7,3,1509.0900000000001,0,Promising
15949,16,2,364.72,0,Promising
15950,31,10,7180.71,3,Champions
15951,8,3,1013.17,0,Promising
15952,33,4,806.57,0,Promising
15953,14,18,3459.71,3,Champions
15954,588,1,190.75,2,Lost Customers
15955,23,22,8085.9800000000005,3,Champions
15956,550,2,617.6,2,Lost Customers
15957,31,3,930.1,0,Promising
15958,73,4,492.99,0,Promising
15959,681,3,579.49,2,Lost Customers
15960,373,4,410.95,2,Lost Customers
15961,378,1,451.28999999999996,2,Lost Customers
15962,448,1,295.83,2,Lost Customers
15963,19,2,470.76,0,Promising
15964,662,1,272.96000000000004,2,Lost Customers
15965,16,13,2856.9,3,Champions
15966,450,1,426.53000000000003,2,Lost Customers
15967,22,12,3041.6,3,Champions
15968,387,1,418.05,2,Lost Customers
15969,2,5,1127.05,0,Promising
