CustomerID,Segment_Label,Recency,Frequency,Monetary,AvgOrderValue,Tenure,AvgGapDays,Churn_Probability,Churn_Prediction,Risk_Tier,Recommended_Action,RFM_Cluster_Label
17662,Lost Customers,661,2,412.92,206.46,722,60.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14620,Lost Customers,205,2,412.78,206.39,283,78.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
18050,Lost Customers,358,2,412.06000000000006,206.03000000000003,392,33.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16815,Lost Customers,453,2,410.97,205.485,536,82.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15960,Lost Customers,373,4,410.95000000000005,102.73750000000001,434,19.666666666666668,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17598,Lost Customers,380,1,409.98,409.98,380,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14348,Lost Customers,259,1,409.57,409.57,259,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15225,Lost Customers,233,1,409.40000000000003,409.40000000000003,233,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16864,Lost Customers,433,2,409.25,204.625,598,164.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13686,Lost Customers,182,3,409.04,136.34666666666666,400,109.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12974,Lost Customers,197,2,408.95,204.475,565,367.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15446,Lost Customers,376,3,406.95000000000005,135.65,725,174.5,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12353,Lost Customers,203,2,406.76,203.38,408,204.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16632,Lost Customers,485,2,406.4,203.2,580,95.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17000,Lost Customers,395,2,406.30000000000007,203.15000000000003,407,11.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15280,Lost Customers,171,3,406.22,135.40666666666667,570,199.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12741,Lost Customers,528,2,406.07,203.035,532,3.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
18111,Lost Customers,588,1,405.85,405.85,588,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12922,Lost Customers,160,1,405.38,405.38,160,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13143,Lost Customers,584,1,405.1,405.1,584,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13640,Lost Customers,610,1,405.0,405.0,610,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15941,Lost Customers,636,1,405.0,405.0,636,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16319,Lost Customers,217,1,404.40000000000003,404.40000000000003,217,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16484,Lost Customers,173,2,404.29999999999995,202.14999999999998,190,17.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14678,Lost Customers,578,1,403.39,403.39,578,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17431,Lost Customers,312,1,403.3,403.3,312,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13530,Lost Customers,633,1,402.98,402.98,633,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14172,Lost Customers,604,3,402.72,134.24,642,18.5,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16315,Lost Customers,330,2,402.71000000000004,201.35500000000002,535,205.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15037,Lost Customers,375,2,402.51,201.255,376,0.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15501,Lost Customers,404,2,402.5,201.25,415,10.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17094,Lost Customers,321,2,402.2,201.1,423,101.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16998,At Risk,149,5,402.0,80.4,443,73.25,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
12386,Lost Customers,337,2,401.90000000000003,200.95000000000002,366,29.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
18048,Lost Customers,202,3,401.73,133.91,492,145.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14736,Lost Customers,484,2,401.08,200.54,484,0.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14471,Lost Customers,590,2,400.95,200.475,732,141.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17168,Lost Customers,498,1,400.2,400.2,498,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14358,Lost Customers,388,2,400.05999999999995,200.02999999999997,427,38.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16538,Lost Customers,540,3,399.62,133.20666666666668,594,27.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13252,Lost Customers,393,2,399.3,199.65,625,231.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15577,At Risk,150,5,397.98,79.596,725,143.25,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
17789,Lost Customers,280,2,397.15,198.575,660,379.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17486,Lost Customers,260,1,396.87,396.87,260,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13597,Lost Customers,399,2,396.71,198.355,402,2.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17918,Lost Customers,500,3,396.39,132.13,504,2.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13879,Lost Customers,645,1,395.5,395.5,645,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17617,Lost Customers,558,1,395.33,395.33,558,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12677,Lost Customers,554,2,395.1,197.55,665,111.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15386,Lost Customers,185,1,394.14,394.14,185,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12499,Lost Customers,559,1,393.72,393.72,559,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17300,Lost Customers,390,2,393.64,196.82,481,90.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15437,Lost Customers,261,2,393.45000000000005,196.72500000000002,640,378.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16868,Lost Customers,393,3,393.39,131.13,593,99.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13584,Lost Customers,306,3,392.45000000000005,130.8166666666667,675,184.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17563,Lost Customers,577,2,392.38,196.19,611,33.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16827,At Risk,392,5,392.13,78.426,588,48.25,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
16783,Lost Customers,436,1,391.95,391.95,436,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13966,Lost Customers,434,1,390.86,390.86,434,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14072,Lost Customers,666,1,390.85,390.85,666,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14706,Lost Customers,618,1,390.69,390.69,618,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17753,Lost Customers,463,4,390.55999999999995,97.63999999999999,701,79.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14197,Lost Customers,410,1,390.05,390.05,410,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
18024,Lost Customers,152,2,389.78,194.89,152,0.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17116,Lost Customers,647,1,389.78,389.78,647,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13345,Lost Customers,287,1,389.5,389.5,287,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17479,Lost Customers,632,1,389.26000000000005,389.26000000000005,632,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12690,Lost Customers,205,1,389.01,389.01,205,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
18227,Lost Customers,217,2,388.75,194.375,483,266.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13896,Lost Customers,625,1,388.55,388.55,625,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16148,Lost Customers,295,2,386.62,193.31,436,140.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14779,Lost Customers,280,3,386.15,128.71666666666667,323,21.5,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16492,Lost Customers,540,1,385.56,385.56,540,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12973,Lost Customers,413,1,385.55,385.55,413,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12889,Lost Customers,380,4,385.46000000000004,96.36500000000001,501,40.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12829,Lost Customers,336,3,385.3,128.43333333333334,549,106.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17804,Lost Customers,375,3,385.23,128.41,738,181.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14826,Lost Customers,581,2,385.20000000000005,192.60000000000002,694,113.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17171,Lost Customers,288,2,384.59000000000003,192.29500000000002,661,372.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17012,Lost Customers,724,1,384.16,384.16,724,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15155,Lost Customers,382,1,383.96999999999997,383.96999999999997,382,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12515,Lost Customers,352,1,383.7,383.7,352,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12547,Lost Customers,197,3,383.58,127.86,499,150.5,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14767,Lost Customers,473,1,382.81,382.81,473,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17568,Lost Customers,632,1,382.79,382.79,632,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13997,Lost Customers,518,3,382.31,127.43666666666667,549,15.5,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16304,Lost Customers,694,1,381.66,381.66,694,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15090,Lost Customers,307,1,381.32,381.32,307,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17393,Lost Customers,410,2,381.15000000000003,190.57500000000002,487,77.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17903,Lost Customers,393,1,381.09000000000003,381.09000000000003,393,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12796,Lost Customers,627,1,381.0,381.0,627,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16577,Lost Customers,666,1,380.0,380.0,666,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16552,Lost Customers,242,2,379.73,189.865,373,130.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14200,Lost Customers,616,1,379.2,379.2,616,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
18162,Lost Customers,731,1,379.15999999999997,379.15999999999997,731,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12651,Lost Customers,334,4,377.75,94.4375,464,43.333333333333336,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12941,Lost Customers,723,1,377.49,377.49,723,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17717,Lost Customers,420,1,376.92,376.92,420,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16544,Lost Customers,519,4,376.70000000000005,94.17500000000001,661,47.333333333333336,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14353,Lost Customers,214,3,376.5,125.5,431,108.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14531,Lost Customers,479,1,376.34,376.34,479,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17912,At Risk,309,6,375.5,62.583333333333336,374,12.6,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
13688,Lost Customers,634,1,375.5,375.5,634,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14294,Lost Customers,406,1,375.34000000000003,375.34000000000003,406,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17810,Lost Customers,668,2,374.81,187.405,683,15.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13545,Lost Customers,390,2,374.64,187.32,544,153.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17437,Lost Customers,529,1,373.17,373.17,529,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15337,Lost Customers,410,1,373.02,373.02,410,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13197,Lost Customers,609,1,373.01000000000005,373.01000000000005,609,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14981,Lost Customers,245,2,372.92,186.46,423,177.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15989,Lost Customers,375,2,372.51,186.255,736,361.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13164,Lost Customers,568,2,372.20000000000005,186.10000000000002,667,98.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17245,Lost Customers,204,2,371.63,185.815,688,484.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15063,Lost Customers,212,1,370.79999999999995,370.79999999999995,212,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15765,Lost Customers,666,1,370.63,370.63,666,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14168,Lost Customers,420,2,370.45,185.225,564,143.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17792,Lost Customers,466,2,370.05,185.025,477,11.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15922,Lost Customers,372,1,369.5,369.5,372,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14888,Lost Customers,206,1,369.2,369.2,206,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15477,Lost Customers,649,1,368.4,368.4,649,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16448,Lost Customers,197,2,367.87,183.935,470,272.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14018,Lost Customers,644,1,367.15,367.15,644,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13187,Lost Customers,336,4,367.01,91.7525,623,95.33333333333333,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14962,Lost Customers,270,4,366.91,91.7275,583,104.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14244,Lost Customers,660,1,366.41999999999996,366.41999999999996,660,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12899,Lost Customers,413,1,366.4,366.4,413,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16974,Lost Customers,522,2,365.5,182.75,564,41.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15029,Lost Customers,619,1,365.1,365.1,619,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17536,Lost Customers,176,3,364.83000000000004,121.61000000000001,682,252.5,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14886,Lost Customers,252,1,364.8,364.8,252,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16509,Lost Customers,296,1,363.70000000000005,363.70000000000005,296,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14253,Lost Customers,492,2,363.40000000000003,181.70000000000002,622,129.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16078,Lost Customers,283,2,362.99,181.495,668,385.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16378,Lost Customers,246,3,362.95,120.98333333333333,310,31.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14840,Lost Customers,267,2,362.71000000000004,181.35500000000002,538,271.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14122,Lost Customers,405,3,362.42,120.80666666666667,736,165.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16259,Lost Customers,409,3,361.94000000000005,120.64666666666669,604,97.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16305,Lost Customers,138,1,361.22,361.22,138,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
18091,Lost Customers,592,1,360.85,360.85,592,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13274,Lost Customers,408,1,360.85,360.85,408,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17945,Lost Customers,696,3,360.35,120.11666666666667,696,0.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
18208,Lost Customers,565,1,360.08,360.08,565,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15008,Lost Customers,479,2,360.0,180.0,637,157.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13181,Lost Customers,380,1,359.69,359.69,380,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17660,Lost Customers,140,2,359.47,179.735,736,595.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14926,Lost Customers,381,2,359.4,179.7,598,216.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14919,Lost Customers,538,1,359.35,359.35,538,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
18003,Lost Customers,375,1,358.61,358.61,375,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17948,Lost Customers,146,1,358.56000000000006,358.56000000000006,146,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17748,Lost Customers,526,1,358.15,358.15,526,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16274,Lost Customers,372,1,357.95,357.95,372,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16606,Lost Customers,403,2,357.66,178.83,433,30.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15595,Lost Customers,487,1,357.59999999999997,357.59999999999997,487,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12495,Lost Customers,640,1,357.4,357.4,640,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13234,Lost Customers,672,2,356.95,178.475,732,59.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17200,Lost Customers,386,4,356.71,89.1775,651,88.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12996,Lost Customers,375,1,355.5,355.5,375,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16920,Lost Customers,410,1,355.45,355.45,410,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14268,Lost Customers,470,1,354.85,354.85,470,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12888,Lost Customers,213,2,354.12,177.06,254,41.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12845,Lost Customers,266,4,354.09000000000003,88.52250000000001,289,7.333333333333333,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16323,Lost Customers,195,2,353.66,176.83,577,381.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13343,Lost Customers,177,1,353.43,353.43,177,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17976,Lost Customers,371,1,353.19,353.19,371,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16382,Lost Customers,407,2,353.1,176.55,550,142.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17780,Lost Customers,666,3,352.90999999999997,117.63666666666666,684,8.5,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17196,Lost Customers,427,1,352.9,352.9,427,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13765,Lost Customers,652,1,352.821,352.821,652,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16857,Lost Customers,442,1,352.8,352.8,442,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15334,Lost Customers,156,3,351.67,117.22333333333334,172,8.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16192,Lost Customers,735,1,351.3,351.3,735,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16263,Lost Customers,422,1,351.01,351.01,422,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14252,Lost Customers,380,1,350.99,350.99,380,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13281,Lost Customers,438,1,350.85,350.85,438,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17795,Lost Customers,179,2,350.39,175.195,264,85.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16476,Lost Customers,431,1,350.35,350.35,431,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13887,Lost Customers,203,1,349.55,349.55,203,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13550,Lost Customers,382,1,349.51,349.51,382,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
18090,Lost Customers,421,1,349.4,349.4,421,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
18250,Lost Customers,309,1,349.27,349.27,309,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14545,Lost Customers,673,1,349.25,349.25,673,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17577,Lost Customers,644,2,348.75,174.375,668,23.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15282,Lost Customers,569,1,348.59,348.59,569,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12760,Lost Customers,455,1,347.8,347.8,455,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15085,Lost Customers,729,1,347.54,347.54,729,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16006,Lost Customers,210,2,347.17,173.585,387,176.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13062,Lost Customers,190,1,346.98,346.98,190,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12411,Lost Customers,409,1,346.9,346.9,409,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14724,Lost Customers,589,1,345.25,345.25,589,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14633,Lost Customers,265,1,344.90000000000003,344.90000000000003,265,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
18199,Lost Customers,683,1,344.75,344.75,683,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15519,Lost Customers,382,2,344.61,172.305,445,63.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17569,Lost Customers,331,1,344.14,344.14,331,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16990,Lost Customers,218,2,344.0,172.0,422,203.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15047,Lost Customers,269,1,343.62,343.62,269,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15880,Lost Customers,368,1,343.28,343.28,368,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
18047,Lost Customers,380,2,342.69,171.345,380,0.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14989,Lost Customers,661,1,342.4,342.4,661,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17833,Lost Customers,722,1,342.36,342.36,722,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17542,Lost Customers,269,3,341.70000000000005,113.90000000000002,641,185.5,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
